"skuName","unitOfMeasure","type","retailPrice","unitPrice","currencyCode","location","effectiveStartDate","meterId","meterName","skuId","productName","serviceFamily"
"50000 GB Commitment Tier","1/Day","Consumption","176472","176472","USD","AE Central","09/01/2023 00:00:00","0523fe1c-6690-5562-8b0b-e1aa1b8e2ead","50000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03M2","Sentinel","Management and Governance"
"50000 GB Commitment Tier","1/Day","Consumption","168357.1837","168357.1837","EUR","AE Central","09/01/2023 00:00:00","0523fe1c-6690-5562-8b0b-e1aa1b8e2ead","50000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03M2","Sentinel","Management and Governance"
"50000 GB Commitment Tier","1/Day","Consumption","140452.8632","140452.8632","GBP","AE Central","09/01/2023 00:00:00","0523fe1c-6690-5562-8b0b-e1aa1b8e2ead","50000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03M2","Sentinel","Management and Governance"
"Auxiliary Logs Analysis","1 GB","Consumption","0.27885","0.27885","USD","AE Central","05/01/2024 00:00:00","bd4c231e-5ee2-50e8-b1e8-0f82b809799b","Auxiliary Logs Analysis","DZH318Z0CF6H/043M","Sentinel","Management and Governance"
"Auxiliary Logs Analysis","1 GB","Consumption","0.2219","0.2219","GBP","AE Central","05/01/2024 00:00:00","bd4c231e-5ee2-50e8-b1e8-0f82b809799b","Auxiliary Logs Analysis","DZH318Z0CF6H/043M","Sentinel","Management and Governance"
"Auxiliary Logs Analysis","1 GB","Consumption","0.266","0.266","EUR","AE Central","05/01/2024 00:00:00","bd4c231e-5ee2-50e8-b1e8-0f82b809799b","Auxiliary Logs Analysis","DZH318Z0CF6H/043M","Sentinel","Management and Governance"
"Basic Logs","1 GB","Consumption","1.6409","1.6409","EUR","AE Central","07/01/2023 00:00:00","51ac8fdc-a381-5a44-9e6d-fb357ee3e8eb","Basic Logs Analysis","DZH318Z0CF6H/028H","Sentinel","Management and Governance"
"Basic Logs","1 GB","Consumption","1.72","1.72","USD","AE Central","07/01/2023 00:00:00","51ac8fdc-a381-5a44-9e6d-fb357ee3e8eb","Basic Logs Analysis","DZH318Z0CF6H/028H","Sentinel","Management and Governance"
"Basic Logs","1 GB","Consumption","1.3689","1.3689","GBP","AE Central","07/01/2023 00:00:00","51ac8fdc-a381-5a44-9e6d-fb357ee3e8eb","Basic Logs Analysis","DZH318Z0CF6H/028H","Sentinel","Management and Governance"
"Classic Auxiliary Logs Analysis","1 GB","Consumption","0.09295","0.09295","USD","AE Central","05/01/2024 00:00:00","49dc399d-80cc-5819-960f-86b797542c45","Classic Auxiliary Logs Analysis","DZH318Z0CF6H/043B","Sentinel","Management and Governance"
"Classic Auxiliary Logs Analysis","1 GB","Consumption","0.0887","0.0887","EUR","AE Central","05/01/2024 00:00:00","49dc399d-80cc-5819-960f-86b797542c45","Classic Auxiliary Logs Analysis","DZH318Z0CF6H/043B","Sentinel","Management and Governance"
"Classic Auxiliary Logs Analysis","1 GB","Consumption","0.074","0.074","GBP","AE Central","05/01/2024 00:00:00","49dc399d-80cc-5819-960f-86b797542c45","Classic Auxiliary Logs Analysis","DZH318Z0CF6H/043B","Sentinel","Management and Governance"
"Free Benefit - M365 Defender","1 GB","Consumption","0","0","GBP","AE Central","09/01/2021 00:00:00","518b20f8-0161-5710-a215-616ca8ccc7ce","Free Benefit - M365 Defender Analysis","DZH318Z0CF6H/01VH","Sentinel","Management and Governance"
"Free Benefit - M365 Defender","1 GB","Consumption","0","0","EUR","AE Central","09/01/2021 00:00:00","518b20f8-0161-5710-a215-616ca8ccc7ce","Free Benefit - M365 Defender Analysis","DZH318Z0CF6H/01VH","Sentinel","Management and Governance"
"Free Benefit - M365 Defender","1 GB","Consumption","0","0","USD","AE Central","09/01/2021 00:00:00","518b20f8-0161-5710-a215-616ca8ccc7ce","Free Benefit - M365 Defender Analysis","DZH318Z0CF6H/01VH","Sentinel","Management and Governance"
"Pay-as-you-go","1 GB","Consumption","5.8896","5.8896","GBP","AE Central","07/01/2023 00:00:00","942e017c-e371-5cd9-b2a1-5ab57ecdabbd","Pay-as-you-go Analysis","DZH318Z0CF6H/02ZS","Sentinel","Management and Governance"
"Pay-as-you-go","1 GB","Consumption","7.4","7.4","USD","AE Central","07/01/2023 00:00:00","942e017c-e371-5cd9-b2a1-5ab57ecdabbd","Pay-as-you-go Analysis","DZH318Z0CF6H/02ZS","Sentinel","Management and Governance"
"Pay-as-you-go","1 GB","Consumption","7.0597","7.0597","EUR","AE Central","07/01/2023 00:00:00","942e017c-e371-5cd9-b2a1-5ab57ecdabbd","Pay-as-you-go Analysis","DZH318Z0CF6H/02ZS","Sentinel","Management and Governance"
"Solution for SAP Applications","1/Hour","Consumption","1.5918","1.5918","GBP","AE Central","01/01/2023 00:00:00","bd37eabd-0fd6-5580-9c53-46f07e0c62b4","Solution for SAP Applications Hourly","DZH318Z0CF6H/0228","Sentinel","Management and Governance"
"Solution for SAP Applications","1/Hour","Consumption","1.908","1.908","EUR","AE Central","01/01/2023 00:00:00","bd37eabd-0fd6-5580-9c53-46f07e0c62b4","Solution for SAP Applications Hourly","DZH318Z0CF6H/0228","Sentinel","Management and Governance"
"Solution for SAP Applications","1/Hour","Consumption","2","2","USD","AE Central","01/01/2023 00:00:00","bd37eabd-0fd6-5580-9c53-46f07e0c62b4","Solution for SAP Applications Hourly","DZH318Z0CF6H/0228","Sentinel","Management and Governance"
"100 GB Commitment Tier","1/Day","Consumption","367.1437","367.1437","EUR","AE North","07/01/2023 00:00:00","fadae123-19b6-5fb8-95de-c59d105af343","100 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XZ","Sentinel","Management and Governance"
"100 GB Commitment Tier","1/Day","Consumption","306.2915","306.2915","GBP","AE North","07/01/2023 00:00:00","fadae123-19b6-5fb8-95de-c59d105af343","100 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XZ","Sentinel","Management and Governance"
"100 GB Commitment Tier","1/Day","Consumption","384.84","384.84","USD","AE North","07/01/2023 00:00:00","fadae123-19b6-5fb8-95de-c59d105af343","100 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XZ","Sentinel","Management and Governance"
"1000 GB Commitment Tier","1/Day","Consumption","2564.8454","2564.8454","GBP","AE North","07/01/2023 00:00:00","28d11b34-7ab7-5786-9d4b-cd09c5cda79f","1000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XD","Sentinel","Management and Governance"
"1000 GB Commitment Tier","1/Day","Consumption","3074.4133","3074.4133","EUR","AE North","07/01/2023 00:00:00","28d11b34-7ab7-5786-9d4b-cd09c5cda79f","1000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XD","Sentinel","Management and Governance"
"1000 GB Commitment Tier","1/Day","Consumption","3222.6","3222.6","USD","AE North","07/01/2023 00:00:00","28d11b34-7ab7-5786-9d4b-cd09c5cda79f","1000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XD","Sentinel","Management and Governance"
"10000 GB Commitment Tier","1/Day","Consumption","23010.8639","23010.8639","GBP","AE North","09/01/2023 00:00:00","b33d5877-395c-5bc4-a1a2-57966d1e62e6","10000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03ML","Sentinel","Management and Governance"
"10000 GB Commitment Tier","1/Day","Consumption","27582.5224","27582.5224","EUR","AE North","09/01/2023 00:00:00","b33d5877-395c-5bc4-a1a2-57966d1e62e6","10000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03ML","Sentinel","Management and Governance"
"10000 GB Commitment Tier","1/Day","Consumption","28912","28912","USD","AE North","09/01/2023 00:00:00","b33d5877-395c-5bc4-a1a2-57966d1e62e6","10000 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/03ML","Sentinel","Management and Governance"
"200 GB Commitment Tier","1/Day","Consumption","566.9306","566.9306","GBP","AE North","07/01/2023 00:00:00","645efca1-f3a2-58b3-b8c5-0e2350c712bf","200 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XS","Sentinel","Management and Governance"
"200 GB Commitment Tier","1/Day","Consumption","712.32","712.32","USD","AE North","07/01/2023 00:00:00","645efca1-f3a2-58b3-b8c5-0e2350c712bf","200 GB Commitment Tier Capacity Reservation","DZH318Z0CF6H/02XS","Sentinel","Management and Governance"
